Polo 2006款 劲情 1.4L 自动时尚版,145
Polo 2006款 劲情 1.4L 自动风尚版,145
Polo 2007款 劲情 1.4L 自动风尚版,145
Polo 2007款 劲情 1.4L 自动时尚版,145
Polo 2009款 劲情 1.4L 自动舒尚版,145
Polo 2011款 1.4L 自动致尚版,145
Polo 2011款 1.4L 自动致酷版,145
Polo 2013款 1.4L 自动舒适版,145
Polo 2013款 1.4L 自动豪华版,145
Polo 2011款 劲取 1.4L 自动实尚版,145
Polo 2006款 劲取 1.4L 自动雅致版,145
Polo 2008款 劲取 1.4L 自动雅致版,145
Polo 2009款 劲取 1.4L 自动雅致版,145
Polo 2014款 1.4L 手动风尚版,145
Polo 2014款 1.4L 手动舒适版,145
Polo 2016款 1.4L 手动风尚型,145
Polo 2016款 1.4L Cross Polo 手动,145
Polo 2014款 1.4L 自动豪华版,145
Polo 2014款 1.4L 自动舒适版,145
Polo 2016款 1.4L 自动风尚型,145
Polo 2016款 1.4L Cross Polo 自动,145
Polo 2012款 1.4TSI GTI,145
Polo 2015款 1.4TSI GTI,145
Polo 2016款 1.4TSI GTI,145
Polo 2018款 1.5L 手动安驾型,145
Polo 2018款 1.5L Cross Polo 自动,145
Polo 2018款 1.5L 自动安享型,145
Polo 2018款 1.5L 自动豪华型,145
Polo 2018款 1.5L 自动安驾型,145
Polo 2019款 Plus 1.5L 手动全景乐享版,145
Polo 2019款 Plus 1.5L 自动全景乐享版,145
Polo 2019款 Plus 1.5L 自动炫彩科技版,145
Polo 2019款 Plus 1.5L 自动Beats潮酷版,145
Polo 2004款 两厢 1.6L 手动舒适型,145
Polo 2004款 两厢 1.6L 手动豪华型,145
Polo 2005款 两厢 1.6L 手动珍藏版,145
Polo 2004款 三厢 1.6L 手动舒适型,145
Polo 2004款 三厢 1.6L 手动豪华型,145
Polo 2005款 两厢 1.6L 自动豪华型,145
Polo 2005款 三厢 1.6L 自动豪华型,145
Polo 2006款 劲情 1.6L 手动风尚版,145
Polo 2009款 劲情 1.6L 手动风尚版,145
Polo 2009款 Sporty 1.6L 手动版,145
Polo 2007款 1.6L Cross Polo MT,145
Polo 2011款 1.6L 手动致尚版,145
Polo 2013款 1.6L 手动舒适版,145
Polo 2012款 1.6L Cross Polo MT,145
Polo 2011款 劲取 1.6L 手动实酷版,145
Polo 2006款 劲取 1.6L 手动雅致版,145
Polo 2006款 劲取 1.6L 手动雅尊版,145
Polo 2008款 劲取 1.6L 手动雅致版,145
Polo 2008款 劲取 1.6L 手动雅致版高配,145
Polo 2009款 劲取 1.6L 手动雅致版,145
Polo 2006款 劲情 1.6L 自动风尚版,145
Polo 2007款 劲情 1.6L 自动风尚版,145
Polo 2009款 Sporty 1.6L 自动版,145
Polo 2009款 劲情 1.6L 自动风尚版,145
Polo 2007款 1.6L Cross Polo AT,145
Polo 2011款 1.6L 自动致尚版,145
Polo 2011款 1.6L 自动致酷版,145
Polo 2013款 1.6L 自动舒适版,145
Polo 2013款 1.6L 自动豪华版,145
Polo 2012款 1.6L Cross Polo AT,145
Polo 2011款 劲取 1.6L 自动实酷版,145
Polo 2006款 劲取 1.6L 自动雅尊版,145
Polo 2008款 劲取 1.6L 自动雅尊版,145
Polo 2009款 劲取 1.6L 自动雅致版,145
Polo 2014款 1.6L 手动舒适版,145
Polo 2016款 1.6L 手动舒适型,145
Polo 2014款 1.6L Cross Polo 手动,145
Polo 2014款 1.6L 自动舒适版,145
Polo 2014款 1.6L 自动豪华版,145
Polo 2014款 1.6L 自动30周年纪念版,145
Polo 2014款 1.6L Cross Polo 自动,145
Polo 2016款 1.6L Cross Polo 自动,145
Polo 2016款 1.6L 自动舒适型,145
Polo 2016款 1.6L 自动豪华型,145
桑塔纳经典 2004款 1.6L 新全选+CD,149
桑塔纳经典 2004款 1.6L 出租,149
桑塔纳经典 2004款 1.8L 标准型,149
桑塔纳经典 2004款 1.8L 旅行车,149
桑塔纳经典 2004款 1.8L 警用旅行车,149
桑塔纳经典 2006款 1.8L 旅行版豪华型,149
桑塔纳经典 2007款 1.8L 景畅型,149
桑塔纳志俊 2010款 1.6L 手动实尚型,207
桑塔纳志俊 2010款 1.6L 手动舒适型,207
桑塔纳志俊 2004款 1.8L 自动舒适型,207
桑塔纳志俊 2004款 1.8L 自动豪华型,207
桑塔纳志俊 2006款 1.8L 自动舒适型,207
桑塔纳志俊 2004款 1.8L 手动舒适型,207
桑塔纳志俊 2004款 1.8L 手动基本型,207
桑塔纳志俊 2004款 1.8L 手动出租版,207
桑塔纳志俊 2004款 1.8L 手动豪华型,207
桑塔纳志俊 2005款 1.8L 手动超值型,207
桑塔纳志俊 2006款 1.8L 手动舒适型,207
桑塔纳志俊 2006款 1.8L 手动基本型,207
桑塔纳志俊 2008款 1.8L 手动实尚型,207
桑塔纳志俊 2008款 1.8L 手动舒适型,207
桑塔纳志俊 2006款 2.0L 自动豪华型,207
桑塔纳志俊 2008款 2.0L 自动豪华型,207
桑塔纳志俊 2006款 2.0L 手动豪华型,207
桑塔纳志俊 2008款 2.0L 手动豪华型,207
甲壳虫 2015款 180TSI 敞篷版,210
甲壳虫 2013款 1.2TSI 时尚型,210
甲壳虫 2013款 1.2TSI 舒适型,210
甲壳虫 2014款 1.2TSI 时尚型,210
甲壳虫 2014款 1.2TSI 舒适型,210
甲壳虫 2015款 180TSI,210
甲壳虫 2016款 180TSI Club版,210
甲壳虫 2017款 180TSI 宜乐版,210
甲壳虫 2017款 180TSI 尚乐版,210
甲壳虫 2017款 180TSI 翡冷翠经典版,210
甲壳虫 2018款 180TSI 宜乐型,210
甲壳虫 2018款 180TSI 尚乐型,210
甲壳虫 2018款 180TSI 魅舞红版,210
甲壳虫 2018款 180TSI 乐动橙版,210
甲壳虫 2018款 180TSI 黑曜石系列特别版,210
甲壳虫 2019款 180TSI 经典版,210
甲壳虫 2016款 180TSI 沙丘越野版,210
甲壳虫 2017款 180TSI 红粉佳人版,210
甲壳虫 2017款 180TSI 沙丘越野版,210
甲壳虫 2018款 180TSI 沙丘越野版,210
甲壳虫 2017款 280TSI 纵乐版,210
甲壳虫 2017款 280TSI 至乐版,210
甲壳虫 2018款 280TSI 纵乐型,210
甲壳虫 2018款 280TSI 至乐型,210
甲壳虫 2016款 280TSI 沙丘越野版,210
甲壳虫 2017款 280TSI 沙丘越野版,210
甲壳虫 2018款 280TSI 沙丘越野版,210
甲壳虫 2013款 1.4TSI 时尚型,210
甲壳虫 2013款 1.4TSI 舒适型,210
甲壳虫 2013款 1.4TSI Fender摇滚版,210
甲壳虫 2013款 1.4TSI 豪华型,210
甲壳虫 2013款 1.4TSI R-Line,210
甲壳虫 2014款 1.4TSI 时尚型,210
甲壳虫 2014款 1.4TSI 舒适型,210
甲壳虫 2014款 1.4TSI 豪华型,210
甲壳虫 2014款 1.4TSI R-Line,210
甲壳虫 2015款 280TSI,210
甲壳虫 2010款 1.6 AT,210
甲壳虫 2004款 1.8T AT,210
甲壳虫 2008款 1.8T AT 豪华型,210
甲壳虫 2010款 1.8T BlackOrange豪华版,210
甲壳虫 2006款 2.0 豪华版,210
甲壳虫 2004款 2.0 MT,210
甲壳虫 2004款 2.0 MT 敞蓬版,210
甲壳虫 2004款 2.0 AT 敞蓬版,210
甲壳虫 2006款 2.0 敞篷豪华版,210
甲壳虫 2008款 2.0 AT 标配版,210
甲壳虫 2008款 2.0 AT 顶配版,210
甲壳虫 2009款 2.0 AT 顶配敞篷版,210
甲壳虫 2010款 2.0 BlackOrange舒适版,210
甲壳虫 2010款 2.0 BlackOrange豪华版,210
甲壳虫 2010款 2.0 BlackOrange敞篷豪华版,210
甲壳虫 2013款 2.0TSI 顶配型,210
甲壳虫 2014款 2.0TSI Turbo版,210
甲壳虫 2014款 380TSI 性能版,210
甲壳虫 2015款 380TSI,210
甲壳虫 2005款 2.5 MT 硬顶版,210
甲壳虫 2005款 2.5 MT 敞蓬版,210
辉腾 2012款 3.0L 商务型,224
辉腾 2012款 3.0L 行政型,224
辉腾 2012款 3.0L 精英定制型,224
辉腾 2014款 3.0L 商务型,224
辉腾 2014款 3.0L 行政型,224
辉腾 2015款 3.0L 智享版,224
辉腾 2015款 3.0L 专享版,224
辉腾 2012款 3.0TDI 行政型,224
辉腾 2012款 3.0TDI 精英定制型,224
辉腾 2005款 3.2L V6 5座豪华版,224
辉腾 2007款 3.2L V6 5座基本版,224
辉腾 2009款 3.6L V6 5座加长舒适版,224
辉腾 2009款 3.6L V6 5座加长豪华版,224
辉腾 2009款 3.6L V6 5座加长顶级版,224
辉腾 2009款 3.6L V6 4座加长行政版,224
辉腾 2011款 3.6L V6 5座加长商务版,224
辉腾 2011款 3.6L V6 5座加长舒适版,224
辉腾 2011款 3.6L V6 5座加长Individual版,224
辉腾 2011款 3.6L V6 4座加长Individual版,224
辉腾 2012款 3.6L 尊享定制型,224
辉腾 2015款 3.6L 尊享版,224
辉腾 2004款 4.2L V8 5座豪华版,224
辉腾 2006款 4.2L V8 4座豪华版,224
辉腾 2009款 4.2L V8 5座加长行政版,224
辉腾 2009款 4.2L V8 4座加长行政版,224
辉腾 2011款 4.2L V8 4座加长Individual版,224
辉腾 2012款 4.2L 奢享定制型,224
辉腾 2013款 4.2L 柏秋纳弗洛版,224
辉腾 2015款  4.2L 奢享版,224
辉腾 2004款 6.0L W12,224
辉腾 2005款 6.0L W12 5座豪华版,224
辉腾 2006款 6.0L W12 4座豪华版,224
辉腾 2009款 6.0L W12 5座加长尊崇版,224
辉腾 2009款 6.0L W12 4座加长尊崇版,224
辉腾 2011款 6.0L W12 4座加长Individual版,224
辉腾 2012款 6.0L 奢享定制型,224
途安 2011款 1.4T 手动智尚版5座,333
途安 2013款 1.4T 手动风尚版5座,333
途安 2015款 1.4T 手动风尚版5座,333
途安 2011款 1.4T 手动智雅版5座,333
途安 2011款 1.4T 手动智臻版5座,333
途安 2013款 1.4T 手动舒适版5座,333
途安 2013款 1.4T 手动睿智版5座,333
途安 2013款 1.4T 手动璀璨版5座,333
途安 2015款 1.4T 手动舒适版5座,333
途安 2015款 1.4T 手动豪华版5座,333
途安 2011款 1.4T 自动智雅版5座,333
途安 2011款 1.4T 自动智臻版5座,333
途安 2011款 1.4T 自动智臻版7座,333
途安 2013款 1.4T 自动舒适版5座,333
途安 2013款 1.4T 自动睿智版5座,333
途安 2013款 1.4T 自动睿智版7座,333
途安 2013款 1.4T 自动璀璨版5座,333
途安 2013款 1.4T 自动璀璨版7座,333
途安 2014款 1.4T 自动30周年纪念版,333
途安 2015款 1.4T 自动舒适版5座,333
途安 2015款 1.4T 自动豪华版5座,333
途安 2015款 1.4T 自动旗舰版5座,333
途安 2016款 途安L 280TSI 手动风尚版,333
途安 2016款 途安L 280TSI 手动舒适版,333
途安 2018款 途安L 280TSI 手动风尚版,333
途安 2016款 途安L 280TSI 自动风尚版,333
途安 2016款 途安L 280TSI 自动舒适版,333
途安 2016款 途安L 280TSI 自动舒雅版,333
途安 2016款 途安L 280TSI 自动豪华版,333
途安 2018款 途安L 280TSI 自动风尚版 7座 国V,333
途安 2018款 途安L 280TSI 自动风尚版 7座 国VI,333
途安 2018款 途安L 280TSI 自动舒适版 7座 国V,333
途安 2018款 途安L 280TSI 自动舒适版 7座 国VI,333
途安 2018款 途安L 280TSI 自动舒雅版 7座,333
途安 2018款 途安L 280TSI 自动舒雅版 6座,333
途安 2018款 途安L 280TSI 自动豪华版 7座,333
途安 2018款 途安L 280TSI 自动豪华版 6座,333
途安 2018款 途安L 280TSI 拓界版 7座 国V,333
途安 2018款 途安L 280TSI 拓界版 6座 国V,333
途安 2018款 途安L 280TSI 拓界版 7座 国VI,333
途安 2018款 途安L 280TSI 拓界版 6座 国VI,333
途安 2018款 途安L 280TSI 拓界豪华版 7座 国V,333
途安 2018款 途安L 280TSI 拓界豪华版 6座 国V,333
途安 2018款 途安L 280TSI 拓界豪华版 7座 国VI,333
途安 2018款 途安L 280TSI 拓界豪华版 6座 国VI,333
途安 2018款 途安L 1.6L 手动风尚版,333
途安 2005款 1.8T 手豪5座,333
途安 2005款 1.8T 手舒5座,333
途安 2005款 1.8T 手舒7座,333
途安 2005款 1.8T 手豪7座,333
途安 2006款 1.8T 豪华手动5座,333
途安 2008款 1.8T 智尊版手动5座,333
途安 2005款 1.8T 自豪5座,333
途安 2005款 1.8T 自舒5座,333
途安 2005款 1.8T 自豪7座,333
途安 2005款 1.8T 自舒7座,333
途安 2006款 1.8T 豪华自动5座,333
途安 2006款 1.8T 豪华自动7座,333
途安 2008款 1.8T 智尊版自动5座,333
途安 2008款 1.8T 智尊版自动7座,333
途安 2016款 途安L 330TSI 自动豪华版,333
途安 2018款 途安L 330TSI 自动豪华版,333
途安 2004款 2.0L 手基5座,333
途安 2004款 2.0L 手豪5座,333
途安 2004款 2.0L 手豪7座,333
途安 2005款 2.0L 手舒5座,333
途安 2005款 2.0L 手舒7座,333
途安 2006款 2.0L 舒适手动5座,333
途安 2006款 2.0L 舒适手动7座,333
途安 2008款 2.0L 智享版手动5座,333
途安 2004款 2.0L 自豪5座,333
途安 2004款 2.0L 自豪7座,333
途安 2005款 2.0L 自舒5座,333
途安 2005款 2.0L 自舒7座,333
途安 2006款 2.0L 舒适自动5座,333
途安 2008款 2.0L 智享版自动5座,333
途安 2008款 2.0L 智雅版自动5座,333
开迪 2005款 1.6L 功能型5座,360
开迪 2005款 1.6L 功能型7座,360
开迪 2005款 1.6L 舒适型5座,360
开迪 2005款 1.6L 舒适型7座,360
开迪 2005款 2.0T 柴油功能型5座,360
开迪 2005款 2.0T 柴油功能型7座,360
Passat 2005款 2.0 FSI,368
Passat 2011款 2.0T旅行版 舒适型,368
Passat 2011款 2.0T旅行版 豪华型,368
Passat 2003款 2.3豪华型,368
Passat 2003款 2.8豪华型,368
Passat 2008款 R36 3.6 I FSI,368
Passat 2008款 R36 旅行版,368
Passat 2003款 4.0豪华型,368
高尔夫(进口) 2015款 1.4TSI 舒适旅行版,372
高尔夫(进口) 2015款 1.4TSI Sportsvan,372
高尔夫(进口) 2014款 1.4TSI 豪华旅行版,372
高尔夫(进口) 2011款 Plus,372
高尔夫(进口) 2011款 1.4TSI Cross Golf,372
高尔夫(进口) 2012款 1.4TSI 舒适敞篷版,372
高尔夫(进口) 2012款 1.4TSI 豪华敞篷版,372
高尔夫(进口) 2011款 1.4TSI 舒适旅行版,372
高尔夫(进口) 2011款 1.4TSI 豪华旅行版,372
高尔夫(进口) 2019款 1.8TSI 旅行版,372
高尔夫(进口) 2006款 GTI 2.0T 三门版,372
高尔夫(进口) 2006款 GTI 2.0T 五门版,372
高尔夫(进口) 2013款 2.0TSI GTI敞篷版,372
高尔夫(进口) 2014款 2.0TSI R敞篷版,372
高尔夫(进口) 2011款 2.0TSI R,372
高尔夫(进口) 2015款 2.0TSI R,372
高尔夫(进口) 2016款 2.0TSI R 旅行版,372
高尔夫(进口) 2017款 2.0TSI R,372
高尔夫(进口) 2006款 3.2 R32,372
大众Eos 2007款 2.0 FSI,430
大众Eos 2008款 2.0TSI DSG,430
大众Eos 2010款 2.0TSI DSG 舒适版,430
大众Eos 2010款 2.0TSI DSG 豪华版,430
大众Eos 2010款 2.0TSI DSG 月夜版,430
大众Eos 2008款 2.0TSI 6MT,430
大众Eos 2011款 2.0TSI,430
速腾 2017款 180TSI 自动臻享版,442
速腾 2017款 180TSI 自动领先型,442
速腾 2018款 180TSI DSG臻享版,442
速腾 2019款 200TSI 手动时尚型,442
速腾 2019款 200TSI 手动舒适型,442
速腾 2019款 200TSI DSG时尚型,442
速腾 2019款 200TSI DSG舒适型,442
速腾 2010款 1.4TSI 手动技术型,442
速腾 2010款 1.4TSI 手动豪华型,442
速腾 2011款 1.4TSI 手动技术型,442
速腾 2011款 1.4TSI 手动豪华型,442
速腾 2012款 1.4TSI 手动时尚型,442
速腾 2012款 1.4TSI 手动豪华型,442
速腾 2014款 1.4TSI 手动时尚型,442
速腾 2014款 改款 1.4TSI 手动时尚型,442
速腾 2014款 改款 1.4TSI 手动精英型,442
速腾 2014款 1.4TSI 手动豪华型,442
速腾 2014款 改款 1.4TSI 手动豪华型,442
速腾 2015款 230TSI 手动舒适型,442
速腾 2015款 230TSI 手动豪华型,442
速腾 2017款 230TSI 手动舒适型,442
速腾 2017款 230TSI 手动豪华型,442
速腾 2010款 1.4TSI 自动技术型,442
速腾 2010款 1.4TSI 自动豪华型,442
速腾 2011款 1.4TSI 自动技术型,442
速腾 2011款 1.4TSI 自动豪华型,442
速腾 2012款 1.4TSI 自动时尚型,442
速腾 2012款 1.4TSI 自动豪华型,442
速腾 2012款 1.4TSI 自动旗舰版,442
速腾 2013款 1.4TSI 蓝驱版,442
速腾 2014款 1.4TSI 自动时尚型,442
速腾 2014款 改款 1.4TSI 自动时尚型,442
速腾 2014款 改款 1.4TSI 自动精英型,442
速腾 2014款 改款 1.4TSI 自动豪华型,442
速腾 2014款 1.4TSI 自动豪华型,442
