5609,途锐,3.0,四驱,AT,176,柴油,2321,-,4754,1928,1726
8943,途锐,3.0,四驱,AT,176,柴油,2255,-,4795,1940,1709
8944,途锐,3.0,四驱,AT,176,柴油,2255,-,4795,1940,1709
8945,途锐,3.0,四驱,AT,176,柴油,2174,-,4795,1940,1709
7272,途锐,3.0,四驱,AT,176,柴油,2174,-,4795,1940,1709
22947,途锐,3.0,四驱,AT,180,柴油,2255,-,4795,1940,1709
22948,途锐,3.0,四驱,AT,180,柴油,2255,-,4795,1940,1709
8936,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
8937,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
8914,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
8938,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
14024,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
14531,途锐,3.0,四驱,AT,213,汽油,-,-,4795,1940,1709
17966,途锐,3.0,四驱,AT,213,汽油,2179,-,4795,1940,1709
18038,途锐,3.0,四驱,AT,213,汽油,2179,-,4795,1940,1709
22949,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
22950,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
22951,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
22952,途锐,3.0,四驱,AT,213,汽油,2202,-,4795,1940,1709
15287,途锐,3.0,四驱,AT,213,汽油,2202,-,4802,1965,1709
9476,途锐,3.0,四驱,AT,213,汽油,2202,-,4802,1965,1709
22954,途锐,3.0,四驱,AT,213,汽油,2202,-,4802,1965,1709
21501,途锐,3.0,四驱,AT,213,汽油,2202,-,4802,1965,1728
23930,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1940,1709
23931,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1940,1709
26765,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1940,1709
31175,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1940,1709
26766,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1940,1709
30736,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1940,1709
34600,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1940,1709
23932,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1965,1709
23933,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1965,1709
26767,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1965,1709
26768,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1965,1709
27353,途锐,3.0,四驱,AT,235,汽油,2244,-,4801,1965,1709
7121,途锐,3.0,四驱,AT,245,混合动力,2315,-,4795,1940,1709
40998,途锐,3.0,四驱,AT,250,汽油,2170,-,4878,1984,1686
35820,途锐,3.0,四驱,AT,250,汽油,2173,-,4878,1984,1686
40999,途锐,3.0,四驱,AT,250,汽油,2170,-,4878,1984,1686
35821,途锐,3.0,四驱,AT,250,汽油,2173,-,4878,1984,1686
411,途锐,3.2,四驱,AT,162,汽油,2337,BRJ,4754,1928,1703
6836,途锐,3.2,四驱,AT,162,汽油,2559,BRJ,4754,1928,1726
2208,途锐,3.2,四驱,AT,162,汽油,2307,BRJ,4754,1928,1726
2720,途锐,3.6,四驱,AT,206,汽油,2238,-,4754,1928,1726
2721,途锐,3.6,四驱,AT,206,汽油,2238,-,4754,1928,1726
2722,途锐,3.6,四驱,AT,206,汽油,2238,-,4754,1928,1726
2723,途锐,3.6,四驱,AT,206,汽油,2238,-,4754,1928,1726
7003,途锐,3.6,四驱,AT,206,汽油,2238,-,4754,1928,1726
7004,途锐,3.6,四驱,AT,206,汽油,2238,-,4754,1928,1726
6593,途锐,3.6,四驱,AT,206,汽油,2238,-,4754,1928,1726
15097,途锐,3.6,四驱,AT,206,汽油,2274,-,4795,1940,1709
15098,途锐,3.6,四驱,AT,206,汽油,2274,-,4795,1940,1709
419,途锐,4.2,四驱,AT,228,汽油,2420,AXQ,4754,1928,1703
2833,途锐,4.2,四驱,AT,257,汽油,2332,BRJ,4754,1928,1726
2832,途锐,4.2,四驱,AT,257,汽油,2332,BRJ,4754,1928,1726
7005,途锐,4.2,四驱,AT,257,汽油,2332,BRJ,4754,1928,1726
17495,途锐,4.2,四驱,AT,265,汽油,2273,-,4795,1940,1709
3739,途锐,6.0,四驱,AT,331,汽油,2480,BJN,4754,1928,1744
21686,夏朗,,-,-,-,-,-,-,-,-,-
26355,夏朗,1.4,前驱,DCT,110,汽油,1804,-,4854,1904,1740
31424,夏朗,1.4,前驱,DCT,110,汽油,1804,-,4854,1904,1740
958,夏朗,1.8,前驱,AT,110,汽油,1605,-,4634,1810,1762
16209,夏朗,1.8,前驱,DCT,118,汽油,1866,-,4854,1904,1740
14812,夏朗,1.8,前驱,DCT,118,汽油,1866,-,4854,1904,1740
16210,夏朗,1.8,前驱,DCT,118,汽油,1866,-,4854,1904,1740
14813,夏朗,1.8,前驱,DCT,118,汽油,1866,-,4854,1904,1740
26133,夏朗,1.8,前驱,DCT,118,汽油,1866,-,4854,1904,1740
11881,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
7180,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
11882,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
16206,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
16207,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
16208,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
20502,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
20503,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
20504,夏朗,2.0,前驱,DCT,147,汽油,1871,-,4854,1904,1740
26666,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
26364,夏朗,2.0,前驱,DCT,162,汽油,-,-,4854,1904,1740
26365,夏朗,2.0,前驱,DCT,162,汽油,-,-,4854,1904,1740
26667,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
29848,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
29849,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
29847,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
29850,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
35690,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
35726,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
31425,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
31426,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
35691,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
35727,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
31427,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
31428,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
31429,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
31430,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
41106,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
41107,夏朗,2.0,前驱,DCT,162,汽油,1858,-,4854,1904,1740
499,夏朗,2.8,前驱,AT,150,汽油,1851,AYL,4634,1810,1762
1070,高尔,1.6,前驱,MT,64,汽油,1050,-,3895,1648,1415
597,高尔,1.6,前驱,MT,64,汽油,1010,-,3895,1648,1415
924,高尔,1.6,前驱,MT,64,汽油,1010,-,3895,1648,1415
676,高尔,1.6,前驱,MT,64,汽油,1010,-,3895,1648,1415
574,高尔,1.6,前驱,MT,64,汽油,1050,-,3895,1648,1415
1860,高尔,1.6,前驱,MT,64,汽油,1050,-,3895,1648,1415
1177,高尔,1.6,前驱,MT,64,汽油,1050,-,3895,1648,1415
39247,Polo,,-,-,-,-,-,-,-,-,-
39256,Polo,,-,-,-,-,-,-,-,-,-
749,Polo,1.4,前驱,AT,55,汽油,1140,-,3897,1650,1465
744,Polo,1.4,前驱,AT,55,汽油,1140,-,3897,1650,1465
755,Polo,1.4,前驱,AT,55,汽油,1152,-,4187,1650,1465
869,Polo,1.4,前驱,MT,55,汽油,1100,-,3897,1650,1465
750,Polo,1.4,前驱,MT,55,汽油,1100,-,3897,1650,1465
747,Polo,1.4,前驱,MT,55,汽油,1100,-,3897,1650,1465
756,Polo,1.4,前驱,MT,55,汽油,1122,-,4187,1650,1465
754,Polo,1.4,前驱,MT,55,汽油,1122,-,4187,1650,1465
753,Polo,1.4,前驱,MT,55,汽油,1122,-,4187,1650,1465
2337,Polo,1.4,前驱,MT,63,汽油,1127,-,3916,1650,1465
2400,Polo,1.4,前驱,MT,63,汽油,1127,-,3916,1650,1465
3527,Polo,1.4,前驱,MT,63,汽油,1127,-,3916,1650,1465
3524,Polo,1.4,前驱,MT,63,汽油,1127,-,3916,1650,1465
5806,Polo,1.4,前驱,MT,63,汽油,1127,-,3916,1650,1465
5807,Polo,1.4,前驱,MT,63,汽油,1127,-,3916,1650,1465
9120,Polo,1.4,前驱,MT,63,汽油,1092,-,3970,1682,1462
9121,Polo,1.4,前驱,MT,63,汽油,1092,-,3970,1682,1462
14489,Polo,1.4,前驱,MT,63,汽油,1092,-,3970,1682,1462
14490,Polo,1.4,前驱,MT,63,汽油,1092,-,3970,1682,1462
10297,Polo,1.4,前驱,MT,63,汽油,1120,-,4176,1650,1465
10296,Polo,1.4,前驱,MT,63,汽油,1120,-,4176,1650,1465
2396,Polo,1.4,前驱,MT,63,汽油,1139,-,4200,1650,1465
2399,Polo,1.4,前驱,MT,63,汽油,1139,-,4200,1650,1465
3523,Polo,1.4,前驱,MT,63,汽油,1139,-,4200,1650,1465
3522,Polo,1.4,前驱,MT,63,汽油,1139,-,4200,1650,1465
5811,Polo,1.4,前驱,MT,63,汽油,1139,-,4200,1650,1465
5812,Polo,1.4,前驱,MT,63,汽油,1139,-,4200,1650,1465
2401,Polo,1.4,前驱,AT,63,汽油,1168,-,3916,1650,1465
2393,Polo,1.4,前驱,AT,63,汽油,1168,-,3916,1650,1465
3525,Polo,1.4,前驱,AT,63,汽油,1168,-,3916,1650,1465
3526,Polo,1.4,前驱,AT,63,汽油,1168,-,3916,1650,1465
5808,Polo,1.4,前驱,AT,63,汽油,1168,-,3916,1650,1465
9122,Polo,1.4,前驱,AT,63,汽油,1122,-,3970,1682,1462
9124,Polo,1.4,前驱,AT,63,汽油,1122,-,3970,1682,1462
14491,Polo,1.4,前驱,AT,63,汽油,1122,-,3970,1682,1462
14494,Polo,1.4,前驱,AT,63,汽油,1122,-,3970,1682,1462
10295,Polo,1.4,前驱,AT,63,汽油,1167,-,4176,1650,1465
2397,Polo,1.4,前驱,AT,63,汽油,1180,-,4200,1650,1465
3521,Polo,1.4,前驱,AT,63,汽油,1180,-,4200,1650,1465
5813,Polo,1.4,前驱,AT,63,汽油,1180,-,4200,1650,1465
19250,Polo,1.4,前驱,MT,66,汽油,1060,-,3970,1682,1462
19251,Polo,1.4,前驱,MT,66,汽油,1060,-,3970,1682,1462
25379,Polo,1.4,前驱,MT,66,汽油,1060,-,3970,1682,1462
25387,Polo,1.4,前驱,MT,66,汽油,1065,-,3987,1705,1486
19253,Polo,1.4,前驱,AT,66,汽油,1110,-,3970,1682,1462
19252,Polo,1.4,前驱,AT,66,汽油,1110,-,3970,1682,1462
25380,Polo,1.4,前驱,AT,66,汽油,1110,-,3970,1682,1462
25388,Polo,1.4,前驱,AT,66,汽油,1110,-,3987,1705,1486
13657,Polo,1.4,前驱,DCT,96,汽油,1215,EA111,3975,1682,1487
22477,Polo,1.4,前驱,DCT,110,汽油,1207,-,3975,1682,1487
25390,Polo,1.4,前驱,DCT,110,汽油,1207,-,3975,1682,1487
34764,Polo,1.5,前驱,MT,81,汽油,1070,DLX,3970,1682,1462
34767,Polo,1.5,前驱,AT,81,汽油,1115,DLX,3987,1705,1486
34766,Polo,1.5,前驱,AT,81,汽油,1110,DLX,3970,1682,1462
34757,Polo,1.5,前驱,AT,81,汽油,1110,DLX,3970,1682,1462
34765,Polo,1.5,前驱,AT,81,汽油,1110,DLX,3970,1682,1462
40007,Polo,1.5,前驱,MT,83,汽油,1145,EA211-DMB,4053,1740,1449
40008,Polo,1.5,前驱,AT,83,汽油,1190,EA211-DMB,4053,1740,1449
40009,Polo,1.5,前驱,AT,83,汽油,1190,EA211-DMB,4053,1740,1449
38694,Polo,1.5,前驱,AT,83,汽油,1190,EA211-DMB,4053,1740,1449
757,Polo,1.6,前驱,MT,74,汽油,1155,-,3897,1650,1465
758,Polo,1.6,前驱,MT,74,汽油,1155,-,3897,1650,1465
1925,Polo,1.6,前驱,MT,74,汽油,1155,-,3897,1650,1465
759,Polo,1.6,前驱,MT,74,汽油,1167,-,4187,1650,1465
760,Polo,1.6,前驱,MT,74,汽油,1167,-,4187,1650,1465
1671,Polo,1.6,前驱,AT,74,汽油,1200,-,3897,1650,1465
1672,Polo,1.6,前驱,AT,74,汽油,1212,-,4187,1650,1465
2394,Polo,1.6,前驱,MT,77,汽油,1143,-,3916,1650,1465
5809,Polo,1.6,前驱,MT,77,汽油,1143,-,3916,1650,1465
5467,Polo,1.6,前驱,MT,77,汽油,1143,-,3916,1650,1465
3015,Polo,1.6,前驱,MT,77,汽油,1158,-,3916,1650,1520
9123,Polo,1.6,前驱,MT,77,汽油,1095,-,3970,1682,1462
14492,Polo,1.6,前驱,MT,77,汽油,1092,-,3970,1682,1462
12318,Polo,1.6,前驱,MT,77,汽油,1105,-,3987,1705,1486
10294,Polo,1.6,前驱,MT,77,汽油,1155,-,4176,1650,1465
2398,Polo,1.6,前驱,MT,77,汽油,1155,-,4200,1650,1465
2338,Polo,1.6,前驱,MT,77,汽油,1155,-,4200,1650,1465
3520,Polo,1.6,前驱,MT,77,汽油,1155,-,4200,1650,1465
3547,Polo,1.6,前驱,MT,77,汽油,1155,-,4200,1650,1465
5814,Polo,1.6,前驱,MT,77,汽油,1155,-,4200,1650,1465
2395,Polo,1.6,前驱,AT,77,汽油,1186,-,3916,1650,1465
3517,Polo,1.6,前驱,AT,77,汽油,1186,-,3916,1650,1465
5364,Polo,1.6,前驱,AT,77,汽油,1186,-,3916,1650,1465
5810,Polo,1.6,前驱,AT,77,汽油,1186,-,3916,1650,1465
3548,Polo,1.6,前驱,AT,77,汽油,1201,-,3916,1650,1520
9125,Polo,1.6,前驱,AT,77,汽油,1135,-,3970,1682,1462
7274,Polo,1.6,前驱,AT,77,汽油,1135,-,3970,1682,1462
14493,Polo,1.6,前驱,AT,77,汽油,1130,-,3970,1682,1462
14495,Polo,1.6,前驱,AT,77,汽油,1130,-,3970,1682,1462
11376,Polo,1.6,前驱,AT,77,汽油,1145,-,3987,1705,1486
10293,Polo,1.6,前驱,AT,77,汽油,1185,-,4176,1650,1465
2385,Polo,1.6,前驱,AT,77,汽油,1198,-,4200,1650,1465
3518,Polo,1.6,前驱,AT,77,汽油,1198,-,4200,1650,1465
5815,Polo,1.6,前驱,AT,77,汽油,1198,-,4200,1650,1465
19254,Polo,1.6,前驱,MT,81,汽油,1075,-,3970,1682,1462
25381,Polo,1.6,前驱,MT,81,汽油,1075,-,3970,1682,1462
19206,Polo,1.6,前驱,MT,81,汽油,1100,-,3987,1705,1486
19255,Polo,1.6,前驱,AT,81,汽油,1120,-,3970,1682,1462
19180,Polo,1.6,前驱,AT,81,汽油,1120,-,3970,1682,1462
19893,Polo,1.6,前驱,AT,81,汽油,1120,-,3970,1682,1462
19249,Polo,1.6,前驱,AT,81,汽油,1135,-,3987,1705,1486
25389,Polo,1.6,前驱,AT,81,汽油,1135,-,3987,1705,1486
25382,Polo,1.6,前驱,AT,81,汽油,1120,-,3970,1682,1462
25384,Polo,1.6,前驱,AT,81,汽油,1120,-,3970,1682,1462
631,桑塔纳经典,1.6,前驱,MT,64,汽油,1070,-,4546,1710,1427
839,桑塔纳经典,1.6,前驱,MT,64,汽油,1070,-,4546,1710,1427
650,桑塔纳经典,1.8,前驱,MT,70,汽油,1100,-,4546,1710,1427
636,桑塔纳经典,1.8,前驱,MT,70,汽油,1100,-,4546,1710,1427
198,桑塔纳经典,1.8,前驱,MT,70,汽油,1090,-,4546,1710,1427
6814,桑塔纳经典,1.8,前驱,MT,70,汽油,1126,-,4546,1710,1427
1176,桑塔纳经典,1.8,前驱,MT,70,汽油,1100,-,4546,1710,1427
8249,桑塔纳志俊,1.6,前驱,MT,70,汽油,1210,-,4687,1700,1450
8250,桑塔纳志俊,1.6,前驱,MT,70,汽油,1210,-,4687,1700,1450
580,桑塔纳志俊,1.8,前驱,AT,74,汽油,1248,-,4687,1700,1450
171,桑塔纳志俊,1.8,前驱,AT,74,汽油,1248,-,4687,1700,1450
2347,桑塔纳志俊,1.8,前驱,AT,74,汽油,1248,-,4687,1700,1450
169,桑塔纳志俊,1.8,前驱,MT,74,汽油,1210,-,4687,1700,1450
1068,桑塔纳志俊,1.8,前驱,MT,74,汽油,1210,-,4687,1700,1450
1067,桑塔纳志俊,1.8,前驱,MT,74,汽油,1210,-,4687,1700,1450
1069,桑塔纳志俊,1.8,前驱,MT,74,汽油,1210,-,4687,1700,1450
1953,桑塔纳志俊,1.8,前驱,MT,74,汽油,1210,-,4687,1700,1450
2346,桑塔纳志俊,1.8,前驱,MT,74,汽油,1210,-,4687,1700,1450
2645,桑塔纳志俊,1.8,前驱,MT,74,汽油,1210,-,4687,1700,1450
3581,桑塔纳志俊,1.8,前驱,MT,74,汽油,1220,-,4687,1700,1450
3582,桑塔纳志俊,1.8,前驱,MT,74,汽油,1220,-,4687,1700,1450
2349,桑塔纳志俊,2.0,前驱,AT,80,汽油,1263,-,4687,1700,1450
3584,桑塔纳志俊,2.0,前驱,AT,80,汽油,1263,-,4687,1700,1450
2348,桑塔纳志俊,2.0,前驱,MT,80,汽油,1228,-,4687,1700,1450
3583,桑塔纳志俊,2.0,前驱,MT,80,汽油,1228,-,4687,1700,1450
20456,甲壳虫,,-,-,-,-,-,-,-,-,-
10501,甲壳虫,,-,-,-,-,-,-,-,-,-
12628,甲壳虫,,-,-,-,-,-,-,-,-,-
10880,甲壳虫,,-,-,-,-,-,-,-,-,-
9923,甲壳虫,,-,-,-,-,-,-,-,-,-
11737,甲壳虫,,-,-,-,-,-,-,-,-,-
