cxk_0055,上汽大众合资大众POLO,1.4,5,66,3987
cxk_0056,上汽大众合资大众POLO,1.4,5,96,3975
cxk_0057,上汽大众合资大众POLO,1.4,5,110,3975
cxk_0058,上汽大众合资大众POLO,1.5,5,81,3970
cxk_0059,上汽大众合资大众POLO,1.5,5,81,3987
cxk_0060,上汽大众合资大众POLO,1.5,5,83,4053
cxk_0061,上汽大众合资大众POLO,1.6,5,74,3897
cxk_0062,上汽大众合资大众POLO,1.6,4,74,4187
cxk_0063,上汽大众合资大众POLO,1.6,5,77,3916
cxk_0064,上汽大众合资大众POLO,1.6,5,77,3970
cxk_0065,上汽大众合资大众POLO,1.6,5,77,3987
cxk_0066,上汽大众合资大众POLO,1.6,4,77,4176
cxk_0067,上汽大众合资大众POLO,1.6,4,77,4200
cxk_0068,上汽大众合资大众POLO,1.6,5,81,3970
cxk_0069,上汽大众合资大众POLO,1.6,5,81,3987
cxk_0070,上汽大众合资大众桑塔纳,1.6,4,64,4546
cxk_0071,上汽大众合资大众桑塔纳,1.8,4,70,4546
cxk_0072,上汽大众合资大众桑塔纳,1.8,5,70,4546
cxk_0073,上汽大众合资大众桑塔纳,1.6,4,70,4687
cxk_0074,上汽大众合资大众桑塔纳,1.8,4,74,4687
cxk_0075,上汽大众合资大众桑塔纳,2.0,4,80,4687
cxk_0076,大众汽车进口大众Beetle [甲壳虫],1.2,3,77,4278
cxk_0077,大众汽车进口大众Beetle [甲壳虫],1.2,3,77,4286
cxk_0078,大众汽车进口大众Beetle [甲壳虫],1.4,3,110,4278
cxk_0079,大众汽车进口大众Beetle [甲壳虫],1.4,3,110,4286
cxk_0080,大众汽车进口大众Beetle [甲壳虫],1.4,3,118,4278
cxk_0081,大众汽车进口大众Beetle [甲壳虫],1.6,3,75,4129
cxk_0082,大众汽车进口大众Beetle [甲壳虫],1.8,3,110,4081
cxk_0083,大众汽车进口大众Beetle [甲壳虫],1.8,3,110,4129
cxk_0084,大众汽车进口大众Beetle [甲壳虫],2.0,3,85,4129
cxk_0085,大众汽车进口大众Beetle [甲壳虫],2.0,3,85,4081
cxk_0086,大众汽车进口大众Beetle [甲壳虫],2.0,3,147,4278
cxk_0087,大众汽车进口大众Beetle [甲壳虫],2.0,3,155,4278
cxk_0088,大众汽车进口大众Beetle [甲壳虫],2.5,3,110,4092
cxk_0089,大众汽车进口大众Phaeton [辉腾],3.0,4,184,5179
cxk_0090,大众汽车进口大众Phaeton [辉腾],3.0,4,176,5179
cxk_0091,大众汽车进口大众Phaeton [辉腾],3.2,4,177,5175
cxk_0092,大众汽车进口大众Phaeton [辉腾],3.6,4,206,5175
cxk_0093,大众汽车进口大众Phaeton [辉腾],3.6,4,206,5179
cxk_0094,大众汽车进口大众Phaeton [辉腾],4.2,4,246,5175
cxk_0095,大众汽车进口大众Phaeton [辉腾],4.2,4,246,5179
cxk_0096,大众汽车进口大众Phaeton [辉腾],6.0,4,309,5175
cxk_0097,大众汽车进口大众Phaeton [辉腾],6.0,4,331,5175
cxk_0098,大众汽车进口大众Phaeton [辉腾],6.0,4,331,5179
cxk_0099,上汽大众合资大众途安,1.4,5,96,4395
cxk_0100,上汽大众合资大众途安,1.4,5,110,4527
cxk_0101,上汽大众合资大众途安,1.4,5,110,4537
cxk_0102,上汽大众合资大众途安,1.6,5,81,4527
cxk_0103,上汽大众合资大众途安,1.8,5,110,4411
cxk_0104,上汽大众合资大众途安,1.8,5,132,4527
cxk_0105,上汽大众合资大众途安,2.0,5,85,4411
cxk_0106,一汽大众合资大众开迪,1.6,5,74,4405
cxk_0107,一汽大众合资大众开迪,2.0,5,51,4405
cxk_0108,大众汽车进口大众Passat [帕萨特],2.0,,,4799
cxk_0109,大众汽车进口大众Passat [帕萨特],2.0,5,155,4774
cxk_0110,大众汽车进口大众Passat [帕萨特],2.3,4,125,4703
cxk_0111,大众汽车进口大众Passat [帕萨特],2.8,4,140,4703
cxk_0112,大众汽车进口大众Passat [帕萨特],3.6,4,220,4765
cxk_0113,大众汽车进口大众Passat [帕萨特],3.6,5,220,4774
cxk_0114,大众汽车进口大众Passat [帕萨特],4.0,4,202,4703
cxk_0115,大众汽车进口大众Golf [高尔夫],1.4,5,92,4562
cxk_0116,大众汽车进口大众Golf [高尔夫],1.4,5,110,4338
cxk_0117,大众汽车进口大众Golf [高尔夫],1.4,5,110,4562
cxk_0118,大众汽车进口大众Golf [高尔夫],1.4,5,118,4204
cxk_0119,大众汽车进口大众Golf [高尔夫],1.4,5,118,4221
cxk_0120,大众汽车进口大众Golf [高尔夫],1.4,2,118,4246
cxk_0121,大众汽车进口大众Golf [高尔夫],1.4,5,118,4534
cxk_0122,大众汽车进口大众Golf [高尔夫],1.8,5,132,4578
cxk_0123,大众汽车进口大众Golf [高尔夫],2.0,3,147,4204
cxk_0124,大众汽车进口大众Golf [高尔夫],2.0,5,147,4216
cxk_0125,大众汽车进口大众Golf [高尔夫],2.0,2,155,4246
cxk_0126,大众汽车进口大众Golf [高尔夫],2.0,2,188,4246
cxk_0127,大众汽车进口大众Golf [高尔夫],2.0,5,188,4212
cxk_0128,大众汽车进口大众Golf [高尔夫],2.0,5,206,4276
cxk_0129,大众汽车进口大众Golf [高尔夫],2.0,5,206,4596
cxk_0130,大众汽车进口大众Golf [高尔夫],2.0,5,213,4263
cxk_0131,大众汽车进口大众Golf [高尔夫],3.2,3,184,4246
cxk_0132,大众汽车进口大众Eos,2.0,,,4407
cxk_0133,大众汽车进口大众Eos,2.0,2,147,4407
cxk_0134,大众汽车进口大众Eos,2.0,2,155,4423
cxk_0135,一汽大众合资大众速腾,1.2,4,81,4655
cxk_0136,一汽大众合资大众速腾,1.2,4,85,4753
cxk_0137,一汽大众合资大众速腾,1.4,4,96,4544
cxk_0138,一汽大众合资大众速腾,1.4,4,96,4644
cxk_0139,一汽大众合资大众速腾,1.4,4,96,4655
cxk_0140,一汽大众合资大众速腾,1.4,4,110,4655
cxk_0141,一汽大众合资大众速腾,1.4,4,110,4668
cxk_0142,一汽大众合资大众速腾,1.4,4,110,4753
cxk_0143,一汽大众合资大众速腾,1.6,4,74,4544
cxk_0144,一汽大众合资大众速腾,1.6,4,77,4644
cxk_0145,一汽大众合资大众速腾,1.6,4,81,4655
cxk_0146,一汽大众合资大众速腾,1.8,4,110,4544
cxk_0147,一汽大众合资大众速腾,1.8,4,118,4544
cxk_0148,一汽大众合资大众速腾,1.8,4,118,4644
cxk_0149,一汽大众合资大众速腾,2.0,4,85,4544
cxk_0150,一汽大众合资大众速腾,2.0,4,88,4544
cxk_0151,一汽大众合资大众速腾,2.0,4,147,4644
cxk_0152,一汽大众合资大众速腾,2.0,4,147,4664
cxk_0153,一汽大众合资大众迈腾,1.4,4,96,4765
cxk_0154,一汽大众合资大众迈腾,1.4,4,96,4865
cxk_0155,一汽大众合资大众迈腾,1.4,4,110,4866
cxk_0156,一汽大众合资大众迈腾,1.8,4,118,4765
cxk_0157,一汽大众合资大众迈腾,1.8,4,118,4865
cxk_0158,一汽大众合资大众迈腾,1.8,4,132,4866
cxk_0159,一汽大众合资大众迈腾,2.0,4,85,4765
cxk_0160,一汽大众合资大众迈腾,2.0,4,137,4866
cxk_0161,一汽大众合资大众迈腾,2.0,4,147,4765
cxk_0162,一汽大众合资大众迈腾,2.0,4,147,4865
cxk_0163,一汽大众合资大众迈腾,2.0,4,162,4866
cxk_0164,一汽大众合资大众迈腾,3.0,4,184,4865
cxk_0165,大众汽车进口大众Touran [途安],1.4,,,4407
cxk_0166,上海大众合资大众帕萨特,1.4,4,96,4870
cxk_0167,上汽大众合资大众帕萨特,1.4,4,110,4872
cxk_0168,上汽大众合资大众帕萨特,1.4,4,110,4933
cxk_0169,上海大众合资大众帕萨特,1.8,4,110,4780
cxk_0170,上海大众合资大众帕萨特,1.8,4,118,4870
cxk_0171,上汽大众合资大众帕萨特,1.8,4,132,4872
cxk_0172,上海大众合资大众帕萨特,2.0,4,85,4780
cxk_0173,上汽大众合资大众帕萨特,2.0,4,137,4933
cxk_0174,上海大众合资大众帕萨特,2.0,4,147,4870
cxk_0175,上汽大众合资大众帕萨特,2.0,4,162,4872
cxk_0176,上汽大众合资大众帕萨特,2.0,4,162,4933
cxk_0177,上海大众合资大众帕萨特,2.8,4,140,4780
cxk_0178,上海大众合资大众帕萨特,3.0,4,184,4870
cxk_0179,上汽大众合资大众帕萨特,3.0,4,184,4872
cxk_0180,大众汽车进口大众Magotan [迈腾],2.0,5,155,4771
cxk_0181,大众汽车进口大众Magotan [迈腾],3.2,4,184,4765
cxk_0182,大众汽车进口大众Tiguan [途欢],1.4,5,110,4486
cxk_0183,大众汽车进口大众Tiguan [途欢],2.0,5,103,4433
cxk_0184,大众汽车进口大众Tiguan [途欢],2.0,5,125,4433
cxk_0185,大众汽车进口大众Tiguan [途欢],2.0,5,125,4457
cxk_0186,大众汽车进口大众Tiguan [途欢],2.0,5,132,4486
cxk_0187,大众汽车进口大众Tiguan [途欢],2.0,5,132,4490
cxk_0188,大众汽车进口大众Tiguan [途欢],2.0,5,162,4490
cxk_0189,上海大众合资大众朗逸,1.2,4,81,4605
cxk_0190,上汽大众合资大众朗逸,1.2,4,81,4605
cxk_0191,上汽大众合资大众朗逸,1.2,5,85,4541
cxk_0192,上海大众合资大众朗逸,1.4,4,96,4605
cxk_0193,上汽大众合资大众朗逸,1.4,4,96,4605
cxk_0194,上海大众合资大众朗逸,1.4,4,96,4608
cxk_0195,上汽大众合资大众朗逸,1.4,5,110,4541
cxk_0196,上汽大众合资大众朗逸,1.4,4,110,4605
cxk_0197,上汽大众合资大众朗逸,1.4,4,110,4670
cxk_0198,上汽大众合资大众朗逸,1.5,4,82,4605
cxk_0199,上汽大众合资大众朗逸,1.5,4,83,4670
cxk_0200,上汽大众合资大众朗逸,1.5,4,85,4670
cxk_0201,上海大众合资大众朗逸,1.6,4,77,4605
cxk_0202,上海大众合资大众朗逸,1.6,4,77,4608
cxk_0203,上海大众合资大众朗逸,1.6,4,81,4605
cxk_0204,上汽大众合资大众朗逸,1.6,4,81,4605
cxk_0205,上海大众合资大众朗逸,2.0,4,88,4608
cxk_0206,大众汽车进口大众Multivan [迈特威],2.0,,,4904
cxk_0207,大众汽车进口大众Multivan [迈特威],2.0,5,150,4892
cxk_0208,大众汽车进口大众Multivan [迈特威],2.0,5,150,4904
cxk_0209,大众汽车进口大众Multivan [迈特威],3.2,5,173,4890
cxk_0210,一汽大众合资大众宝来,1.4,4,96,4523
cxk_0211,一汽大众合资大众宝来,1.4,4,96,4540
cxk_0212,一汽大众合资大众宝来,1.4,4,96,4562
cxk_0213,一汽大众合资大众宝来,1.4,4,110,4663
cxk_0214,一汽大众合资大众宝来,1.5,4,81,4562
cxk_0215,一汽大众合资大众宝来,1.5,4,83,4663
cxk_0216,一汽大众合资大众宝来,1.5,4,85,4663
cxk_0217,一汽大众合资大众宝来,1.6,4,74,4540
cxk_0218,一汽大众合资大众宝来,1.6,4,77,4523
cxk_0219,一汽大众合资大众宝来,1.6,4,77,4540
cxk_0220,一汽大众合资大众宝来,1.6,4,81,4562
cxk_0221,一汽大众合资大众宝来,2.0,4,88,4540
cxk_0222,大众汽车进口大众Scirocco [尚酷],1.4,3,90,4248
cxk_0223,大众汽车进口大众Scirocco [尚酷],1.4,3,90,4256
cxk_0224,大众汽车进口大众Scirocco [尚酷],1.4,3,96,4256
cxk_0225,大众汽车进口大众Scirocco [尚酷],1.4,3,118,4256
cxk_0226,大众汽车进口大众Scirocco [尚酷],1.4,3,118,4248
cxk_0227,大众汽车进口大众Scirocco [尚酷],2.0,3,155,4248
cxk_0228,大众汽车进口大众Scirocco [尚酷],2.0,3,155,4256
cxk_0229,大众汽车进口大众Scirocco [尚酷],2.0,3,188,4248
cxk_0230,大众汽车进口大众Scirocco [尚酷],2.0,3,188,4256
cxk_0231,大众汽车进口大众CC,2.0,4,155,4799
cxk_0232,大众汽车进口大众CC,3.6,4,220,4799
cxk_0233,上海大众合资大众帕萨特,1.8,4,110,4789
cxk_0234,上海大众合资大众帕萨特,1.8,4,120,4789
cxk_0235,上海大众合资大众帕萨特,2.0,4,85,4789
cxk_0236,上海大众合资大众帕萨特,2.8,4,140,4789
cxk_0237,一汽大众合资大众高尔夫,1.2,5,81,4255
cxk_0238,一汽大众合资大众高尔夫,1.2,5,85,4259
cxk_0239,一汽大众合资大众高尔夫,1.4,5,96,4199
cxk_0240,一汽大众合资大众高尔夫,1.4,5,96,4255
cxk_0241,一汽大众合资大众高尔夫,1.4,5,96,4259
cxk_0242,一汽大众合资大众高尔夫,1.4,5,110,4255
cxk_0243,一汽大众合资大众高尔夫,1.4,5,110,4259
cxk_0244,一汽大众合资大众高尔夫,1.4,5,110,4262
cxk_0245,一汽大众合资大众高尔夫,1.6,5,74,4149
cxk_0246,一汽大众合资大众高尔夫,1.6,5,77,4199
cxk_0247,一汽大众合资大众高尔夫,1.6,5,81,4255
cxk_0248,一汽大众合资大众高尔夫,1.6,5,81,4259
cxk_0249,一汽大众合资大众高尔夫,1.8,5,92,4149
cxk_0250,一汽大众合资大众高尔夫,2.0,5,147,4213
cxk_0251,一汽大众合资大众高尔夫,2.0,5,162,4269
cxk_0252,一汽大众合资大众高尔夫,2.0,5,162,4275
cxk_0253,上汽大众合资大众途观,1.4,5,96,4506
cxk_0254,上汽大众合资大众途观,1.4,5,96,4525
cxk_0255,上汽大众合资大众途观,1.4,5,110,4506
cxk_0256,上汽大众合资大众途观,1.8,5,118,4506
cxk_0257,上汽大众合资大众途观,1.8,5,118,4525
cxk_0258,上汽大众合资大众途观,2.0,5,147,4506
cxk_0259,上汽大众合资大众途观,2.0,5,147,4525
cxk_0260,一汽大众合资大众CC,1.8,4,118,4799
cxk_0261,一汽大众合资大众CC,1.8,4,118,4812
cxk_0262,一汽大众合资大众CC,2.0,5,137,4864
cxk_0263,一汽大众合资大众CC,2.0,4,147,4799
cxk_0264,一汽大众合资大众CC,2.0,4,147,4812
cxk_0265,一汽大众合资大众CC,2.0,5,162,4864
cxk_0266,一汽大众合资大众CC,3.0,4,184,4799
cxk_0267,一汽大众合资大众CC,3.0,4,184,4812
cxk_0268,上汽大众合资大众桑塔纳,1.4,5,66,4282
cxk_0269,上汽大众合资大众桑塔纳,1.4,4,66,4473
cxk_0270,上汽大众合资大众桑塔纳,1.4,4,66,4475
cxk_0271,上汽大众合资大众桑塔纳,1.4,5,96,4282
cxk_0272,上汽大众合资大众桑塔纳,1.4,4,96,4473
cxk_0273,上汽大众合资大众桑塔纳,1.5,5,81,4282
cxk_0274,上汽大众合资大众桑塔纳,1.5,4,81,4475
cxk_0275,上汽大众合资大众桑塔纳,1.5,5,82,4282
cxk_0276,上汽大众合资大众桑塔纳,1.5,4,82,4475
cxk_0277,上汽大众合资大众桑塔纳,1.6,5,81,4282
cxk_0278,上汽大众合资大众桑塔纳,1.6,5,81,4286
cxk_0279,上汽大众合资大众桑塔纳,1.6,4,81,4473
cxk_0280,上汽大众合资大众桑塔纳,1.6,4,81,4475
cxk_0281,上汽大众合资大众朗行,,,,
cxk_0282,上汽大众合资大众朗行,1.2,5,81,4445
cxk_0283,上汽大众合资大众朗行,1.4,5,96,4445
cxk_0284,上汽大众合资大众朗行,1.4,5,96,4454
cxk_0285,上汽大众合资大众朗行,1.6,5,81,4445
cxk_0286,上汽大众合资大众朗行,1.6,5,81,4454
cxk_0287,上汽大众合资大众朗境,1.4,5,96,4446
cxk_0288,上汽大众合资大众朗境,1.4,5,96,4467
cxk_0289,上汽大众合资大众朗境,1.6,5,81,4446
cxk_0290,上汽大众合资大众朗境,1.6,5,81,4467
cxk_0291,大众汽车进口大众Caravelle [凯路威],2.0,4,150,5292
cxk_0292,大众汽车进口大众Caravelle [凯路威],2.0,4,150,5304
cxk_0293,大众汽车进口大众Caravelle [凯路威],2.0,5,150,5304
cxk_0294,上汽大众合资大众凌渡,1.4,4,96,4598
cxk_0295,上汽大众合资大众凌渡,1.4,4,96,4615
cxk_0296,上汽大众合资大众凌渡,1.4,4,110,4598
cxk_0297,上汽大众合资大众凌渡,1.4,4,110,4615
cxk_0298,上汽大众合资大众凌渡,1.8,4,132,4598
cxk_0299,上汽大众合资大众凌渡,2.0,4,162,4610
cxk_0300,一汽大众合资大众高尔夫,1.2,5,81,4348
cxk_0301,一汽大众合资大众高尔夫,1.2,5,85,4348
cxk_0302,一汽大众合资大众高尔夫,1.2,5,85,4351
cxk_0303,一汽大众合资大众高尔夫,1.4,5,96,4348
cxk_0304,一汽大众合资大众高尔夫,1.4,5,110,4348
cxk_0305,一汽大众合资大众高尔夫,1.4,5,110,4351
cxk_0306,一汽大众合资大众高尔夫,1.6,5,81,4348
cxk_0307,一汽大众合资大众高尔夫,1.6,5,81,4351
cxk_0308,上汽大众合资大众辉昂,2.0,4,165,5074
cxk_0309,上汽大众合资大众辉昂,3.0,4,220,5074
cxk_0310,一汽大众合资大众蔚领,1.4,5,96,4559
cxk_0311,一汽大众合资大众蔚领,1.5,5,81,4559
cxk_0312,一汽大众合资大众蔚领,1.6,5,81,4559
cxk_0313,上汽大众合资大众途观,1.4,5,110,4712
cxk_0314,上汽大众合资大众途观,1.8,5,132,4712
cxk_0315,上汽大众合资大众途观,2.0,5,137,4712
cxk_0316,上汽大众合资大众途观,2.0,5,137,4716
cxk_0317,上汽大众合资大众途观,2.0,5,162,4712
cxk_0318,上汽大众合资大众途观,2.0,5,162,4716
cxk_0319,大众汽车进口大众Golf [高尔夫],电动,5,100,4270
cxk_0320,大众汽车进口大众Golf [高尔夫],1.4,5,110,4270
cxk_0321,上汽大众合资大众途观,1.4,5,110,4720
cxk_0322,上汽大众合资大众帕萨特,1.4,5,110,4948
cxk_0323,上汽大众合资大众T-Cross,1.4,5,110,4218
cxk_0324,上汽大众合资大众T-Cross,1.5,5,83,4218
cxk_0325,一汽丰田合资丰田兰德酷路泽,4.0,5,179,5150
cxk_0326,一汽丰田合资丰田兰德酷路泽,4.0,5,179,5170
cxk_0327,一汽丰田合资丰田兰德酷路泽,4.0,5,202,5095
cxk_0328,一汽丰田合资丰田兰德酷路泽,4.0,5,202,5170
cxk_0329,一汽丰田合资丰田兰德酷路泽,4.5,5,155,5080
cxk_0330,一汽丰田合资丰田兰德酷路泽,4.6,5,228,5095
cxk_0331,一汽丰田合资丰田兰德酷路泽,4.6,5,228,5170
cxk_0332,一汽丰田合资丰田兰德酷路泽,4.7,5,175,5080
cxk_0333,一汽丰田合资丰田兰德酷路泽,4.7,5,202,5150
cxk_0334,一汽丰田合资丰田兰德酷路泽,4.7,5,202,5170
cxk_0335,一汽丰田合资丰田普拉多,2.7,5,117,4780
cxk_0336,一汽丰田合资丰田普拉多,2.7,5,120,4780
cxk_0337,一汽丰田合资丰田普拉多,3.5,5,206,4780
cxk_0338,一汽丰田合资丰田普拉多,3.5,5,206,4840
cxk_0339,一汽丰田合资丰田普拉多,3.5,5,206,5010
cxk_0340,一汽丰田合资丰田普拉多,4.0,5,179,4850
cxk_0341,一汽丰田合资丰田普拉多,4.0,5,179,4895
cxk_0342,一汽丰田合资丰田普拉多,4.0,5,179,4970
cxk_0343,一汽丰田合资丰田普拉多,4.0,5,202,4760
cxk_0344,一汽丰田合资丰田普拉多,4.0,5,202,4780
cxk_0345,一汽丰田合资丰田普拉多,4.0,5,202,4820
cxk_0346,丰田汽车进口丰田Previa [普瑞维亚],2.4,5,115,4780
cxk_0347,丰田汽车进口丰田Previa [普瑞维亚],2.4,5,125,4795
cxk_0348,丰田汽车进口丰田Previa [普瑞维亚],3.5,5,202,4795
cxk_0349,一汽丰田合资丰田花冠,1.6,4,88,4530
cxk_0350,一汽丰田合资丰田花冠,1.6,4,88,4555
cxk_0351,一汽丰田合资丰田花冠,1.8,4,93,4530
cxk_0352,广汽丰田合资丰田凯美瑞,2.0,4,108,4825
cxk_0353,广汽丰田合资丰田凯美瑞,2.0,4,109,4825
cxk_0354,广汽丰田合资丰田凯美瑞,2.0,4,110,4825
cxk_0355,广汽丰田合资丰田凯美瑞,2.0,4,123,4850
cxk_0356,广汽丰田合资丰田凯美瑞,2.0,4,123,4865
cxk_0357,广汽丰田合资丰田凯美瑞,2.0,4,123,4885
cxk_0358,广汽丰田合资丰田凯美瑞,2.0,4,124,4885
cxk_0359,广汽丰田合资丰田凯美瑞,2.0,4,124,4900
cxk_0360,广汽丰田合资丰田凯美瑞,2.0,4,131,4885
cxk_0361,广汽丰田合资丰田凯美瑞,2.0,4,131,4900
cxk_0362,广汽丰田合资丰田凯美瑞,2.4,4,110,4825
cxk_0363,广汽丰田合资丰田凯美瑞,2.4,4,123,4825
cxk_0364,广汽丰田合资丰田凯美瑞,2.5,4,118,4825
cxk_0365,广汽丰田合资丰田凯美瑞,2.5,4,118,4850
cxk_0366,广汽丰田合资丰田凯美瑞,2.5,4,131,4885
cxk_0367,广汽丰田合资丰田凯美瑞,2.5,4,131,4900
cxk_0368,广汽丰田合资丰田凯美瑞,2.5,4,135,4825
cxk_0369,广汽丰田合资丰田凯美瑞,2.5,4,135,4850
cxk_0370,广汽丰田合资丰田凯美瑞,2.5,4,135,4865
cxk_0371,广汽丰田合资丰田凯美瑞,2.5,4,154,4885
cxk_0372,广汽丰田合资丰田凯美瑞,2.5,4,154,4900
cxk_0373,一汽丰田合资丰田威驰,1.3,4,63,4300
cxk_0374,一汽丰田合资丰田威驰,1.3,4,64,4285
cxk_0375,一汽丰田合资丰田威驰,1.3,4,73,4410
cxk_0376,一汽丰田合资丰田威驰,1.3,4,73,4420
cxk_0377,一汽丰田合资丰田威驰,1.5,4,75,4285
cxk_0378,一汽丰田合资丰田威驰,1.5,4,79,4410
cxk_0379,一汽丰田合资丰田威驰,1.5,4,79,4420
cxk_0380,一汽丰田合资丰田威驰,1.5,4,68,4285
cxk_0381,一汽丰田合资丰田威驰,1.6,4,87,4300
cxk_0382,一汽丰田合资丰田威驰,1.6,4,87,4320
cxk_0383,丰田汽车进口丰田RAV4,2.0,3,110,3870
cxk_0384,丰田汽车进口丰田RAV4,2.0,5,110,4265
cxk_0385,丰田汽车进口丰田RAV4,2.0,5,112,4600
cxk_0386,丰田汽车进口丰田RAV4,2.4,5,125,4600
cxk_0387,丰田汽车进口丰田RAV4,3.5,5,197,4600
cxk_0388,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,120,4780
cxk_0389,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,120,4820
cxk_0390,丰田汽车进口丰田Land Cruiser Prado [普拉多],2.7,5,120,4850
cxk_0391,丰田汽车进口丰田Land Cruiser Prado [普拉多],4.0,5,179,4850
cxk_0392,一汽丰田合资丰田普锐斯,1.5,5,57,4450
cxk_0393,一汽丰田合资丰田普锐斯,1.8,5,73,4485
cxk_0394,一汽丰田合资丰田锐志,2.5,4,142,4735
cxk_0395,一汽丰田合资丰田锐志,2.5,4,142,4750
cxk_0396,一汽丰田合资丰田锐志,2.5,4,145,4735
cxk_0397,一汽丰田合资丰田锐志,3.0,4,167,4735
cxk_0398,一汽丰田合资丰田锐志,3.0,4,167,4750
cxk_0399,一汽丰田合资丰田锐志,3.0,4,170,4735
cxk_0400,广汽丰田合资丰田雅力士,1.3,5,63,3750
cxk_0401,广汽丰田合资丰田雅力士,1.3,5,63,3915
cxk_0402,广汽丰田合资丰田雅力士,1.6,5,87,3750
cxk_0403,广汽丰田合资丰田雅力士,1.6,5,87,3915
cxk_0404,丰田汽车进口丰田FJ Cruiser [FJ酷路泽],4.0,5,179,4670
cxk_0405,丰田汽车进口丰田FJ Cruiser [FJ酷路泽],4.0,5,200,4670
cxk_0406,一汽丰田合资丰田卡罗拉,1.2,4,85,4620
cxk_0407,一汽丰田合资丰田卡罗拉,1.2,4,85,4630
cxk_0408,一汽丰田合资丰田卡罗拉,1.2,4,85,4635
cxk_0409,一汽丰田合资丰田卡罗拉,1.6,4,90,4540
cxk_0410,一汽丰田合资丰田卡罗拉,1.6,4,90,4545
cxk_0411,一汽丰田合资丰田卡罗拉,1.6,4,90,4630
cxk_0412,一汽丰田合资丰田卡罗拉,1.8,4,100,4540
cxk_0413,一汽丰田合资丰田卡罗拉,1.8,4,100,4555
