14509,002a684c,2012,ZRE120-0446673,056,['LFMAP22C'],LFMAP22C4C0446673
14509,002a684c,2012,ZRE120-0443200,209,['LFMAP22C'],LFMAP22C1C0443200
14509,002a684c,2012,ZRE120-0447810,3P1,['LFMAP22C'],LFMAP22C4C0447810
14509,002a684c,2012,ZRE120-0450576,8T4,['LFMAP22C'],LFMAP22C4C0450576
14509,002a684c,2015,ZRE120-0728755,1G3,['LFMAP22C'],LFMAP22C8F0728755
14382,002a684c,2012,ZRE120-0446856,1F7,['LFMAP22C'],LFMAP22C1C0446856
14382,002a684c,2012,ZRE120-0446673,056,['LFMAP22C'],LFMAP22C4C0446673
14382,002a684c,2012,ZRE120-0443200,209,['LFMAP22C'],LFMAP22C1C0443200
14382,002a684c,2012,ZRE120-0447810,3P1,['LFMAP22C'],LFMAP22C4C0447810
14382,002a684c,2012,ZRE120-0450576,8T4,['LFMAP22C'],LFMAP22C4C0450576
14382,002a684c,2015,ZRE120-0728755,1G3,['LFMAP22C'],LFMAP22C8F0728755
14507,002a684c,2012,ZRE120-0446856,1F7,['LFMAP22C'],LFMAP22C1C0446856
14507,002a684c,2012,ZRE120-0446673,056,['LFMAP22C'],LFMAP22C4C0446673
14507,002a684c,2012,ZRE120-0443200,209,['LFMAP22C'],LFMAP22C1C0443200
14507,002a684c,2012,ZRE120-0447810,3P1,['LFMAP22C'],LFMAP22C4C0447810
14507,002a684c,2012,ZRE120-0450576,8T4,['LFMAP22C'],LFMAP22C4C0450576
14507,002a684c,2015,ZRE120-0728755,1G3,['LFMAP22C'],LFMAP22C8F0728755
15618,0000c942,2012,ACV41-G700503,202,"['LVGBH40K', 'LVGBH42K']",LVGBH40K3CG700503
15618,0000c942,2012,ACV41-G700503,202,"['LVGBH40K', 'LVGBH42K']",LVGBH42K7CG700503
15618,0000c942,2014,ACV41-G787347,209,"['LVGBH40K', 'LVGBH42K']",LVGBH40K6EG787347
15618,0000c942,2014,ACV41-G787347,209,"['LVGBH40K', 'LVGBH42K']",LVGBH42KXEG787347
15618,0000c942,2013,ACV41-G736333,070,"['LVGBH40K', 'LVGBH42K']",LVGBH40K6DG736333
15618,0000c942,2013,ACV41-G736333,070,"['LVGBH40K', 'LVGBH42K']",LVGBH42KXDG736333
15618,0000c942,2012,ACV41-G701508,1D4,"['LVGBH40K', 'LVGBH42K']",LVGBH40K7CG701508
15618,0000c942,2012,ACV41-G701508,1D4,"['LVGBH40K', 'LVGBH42K']",LVGBH42K0CG701508
11244,0000d428,2011,ACV51-G002001,218,['LVGBH51K'],LVGBH51K2BG002001
11244,0000d428,2011,ACV51-G002003,070,['LVGBH51K'],LVGBH51K6BG002003
11244,0000d428,2011,ACV51-G002015,1D4,['LVGBH51K'],LVGBH51K2BG002015
11244,0000d428,2012,ACV51-G004168,1G3,['LVGBH51K'],LVGBH51K2CG004168
11244,0000d428,2012,ACV51-G012714,4T8,['LVGBH51K'],LVGBH51KXCG012714
11244,0000d428,2012,ACV51-G012801,8W1,['LVGBH51K'],LVGBH51K5CG012801
11244,0000d428,2013,ACV51-G133095,3R3,['LVGBH51K'],LVGBH51K8DG133095
15146,0000d428,2013,ACV51-G069275,218,['LVGBH51K'],LVGBH51K7DG069275
15146,0000d428,2013,ACV51-G070900,070,['LVGBH51K'],LVGBH51K9DG070900
15146,0000d428,2013,ACV51-G073342,1D4,['LVGBH51K'],LVGBH51K5DG073342
15146,0000d428,2013,ACV51-G125383,3R3,['LVGBH51K'],LVGBH51K6DG125383
15146,0000d428,2013,ACV51-G079883,1G3,['LVGBH51K'],LVGBH51K3DG079883
15146,0000d428,2013,ACV51-G079820,4T8,['LVGBH51K'],LVGBH51K1DG079820
15146,0000d428,2013,ACV51-G080153,8W1,['LVGBH51K'],LVGBH51K4DG080153
11260,0000d656,2012,ACV51-G009086,218,['LVGBH51K'],LVGBH51K3CG009086
11260,0000d656,2012,ACV51-G009121,070,['LVGBH51K'],LVGBH51K1CG009121
11260,0000d656,2012,ACV51-G009288,1D4,['LVGBH51K'],LVGBH51K4CG009288
11260,0000d656,2013,ACV51-G125375,3R3,['LVGBH51K'],LVGBH51K7DG125375
11260,0000d656,2012,ACV51-G009213,1G3,['LVGBH51K'],LVGBH51K6CG009213
11260,0000d656,2012,ACV51-G013187,4T8,['LVGBH51K'],LVGBH51K7CG013187
11260,0000d656,2012,ACV51-G009665,8W1,['LVGBH51K'],LVGBH51K8CG009665
20899,00036cf6,2014,ASV51-G002017,218,['LVGBM51K'],LVGBM51K6EG002017
20899,00036cf6,2014,ASV51-G002010,070,['LVGBM51K'],LVGBM51K3EG002010
20899,00036cf6,2014,ASV51-G002105,3T3,['LVGBM51K'],LVGBM51K3EG002105
20899,00036cf6,2014,ASV51-G002045,1D4,['LVGBM51K'],LVGBM51K0EG002045
20899,00036cf6,2014,ASV51-G002587,1H1,['LVGBM51K'],LVGBM51K3EG002587
20899,00036cf6,2015,ASV51-G003401,8V5,['LVGBM51K'],LVGBM51KXFG003401
20901,00037098,2014,ASV51-G002007,218,['LVGBM51K'],LVGBM51K3EG002007
20901,00037098,2014,ASV51-G002012,070,['LVGBM51K'],LVGBM51K7EG002012
20901,00037098,2014,ASV51-G002002,3T3,['LVGBM51K'],LVGBM51K4EG002002
20901,00037098,2014,ASV51-G002065,1D4,['LVGBM51K'],LVGBM51K6EG002065
20901,00037098,2014,ASV51-G002003,1H1,['LVGBM51K'],LVGBM51K6EG002003
20901,00037098,2015,ASV51-G002988,8V5,['LVGBM51K'],LVGBM51K8FG002988
20902,00036cf6,2014,ASV51-G002014,218,['LVGBM51K'],LVGBM51K0EG002014
20902,00036cf6,2014,ASV51-G002029,070,['LVGBM51K'],LVGBM51K2EG002029
20902,00036cf6,2014,ASV51-G002005,1D4,['LVGBM51K'],LVGBM51KXEG002005
20902,00036cf6,2014,ASV51-G002008,3T3,['LVGBM51K'],LVGBM51K5EG002008
20902,00036cf6,2014,ASV51-G002001,1H1,['LVGBM51K'],LVGBM51K2EG002001
20902,00036cf6,2014,ASV51-G002004,8V5,['LVGBM51K'],LVGBM51K8EG002004
20902,00036cf6,2016,ASV51-G643109,209,['LVGBM51K'],LVGBM51K1GG643109
7511,00024258,2010,AHV41-G002003,202,['LVGBB40K'],LVGBB40K1AG002003
7511,00024258,2010,AHV41-G003196,8U8,['LVGBB40K'],LVGBB40KXAG003196
7511,00024258,2010,AHV41-G003284,070,['LVGBB40K'],LVGBB40K7AG003284
7511,00024258,2010,AHV41-G003368,4T8,['LVGBB40K'],LVGBB40K2AG003368
12931,0003dcda,2012,AVV50-G002008,218,['LVGBD54K'],LVGBD54K4CG002008
12931,0003dcda,2012,AVV50-G002218,070,['LVGBD54K'],LVGBD54K4CG002218
12931,0003dcda,2012,AVV50-G002444,1D4,['LVGBD54K'],LVGBD54K2CG002444
12931,0003dcda,2012,AVV50-G002001,8U8,['LVGBD54K'],LVGBD54K1CG002001
12931,0003dcda,2012,AVV50-G002589,1G3,['LVGBD54K'],LVGBD54K6CG002589
12931,0003dcda,2012,AVV50-G002537,8W1,['LVGBD54K'],LVGBD54K9CG002537
12931,0003dcda,2012,AVV50-G002506,4T8,['LVGBD54K'],LVGBD54K9CG002506
12931,0003dcda,2013,AVV50-G007850,3R3,['LVGBD54K'],LVGBD54K3DG007850
11262,0003dcda,2012,AVV50-G002004,070,['LVGBD54K'],LVGBD54K7CG002004
11262,0003dcda,2012,AVV50-G002009,218,['LVGBD54K'],LVGBD54K6CG002009
11262,0003dcda,2012,AVV50-G002964,1D4,['LVGBD54K'],LVGBD54K6CG002964
11262,0003dcda,2012,AVV50-G002002,8U8,['LVGBD54K'],LVGBD54K3CG002002
11262,0003dcda,2012,AVV50-G003978,1G3,['LVGBD54K'],LVGBD54K0CG003978
11262,0003dcda,2012,AVV50-G004016,4T8,['LVGBD54K'],LVGBD54K2CG004016
20908,0003dd94,2014,AVV50-G250003,218,['LVGBD54K'],LVGBD54K2EG250003
20908,0003dd94,2014,AVV50-G250054,070,['LVGBD54K'],LVGBD54K8EG250054
20908,0003dd94,2014,AVV50-G250057,8V5,['LVGBD54K'],LVGBD54K3EG250057
20908,0003dd94,2015,AVV50-G500949,1D4,['LVGBD54K'],LVGBD54K7FG500949
20908,0003dd94,2015,AVV50-G500105,1H1,['LVGBD54K'],LVGBD54KXFG500105
20908,0003dd94,2016,AVV50-G508507,209,['LVGBD54K'],LVGBD54K2GG508507
20908,0003dd94,2016,AVV50-G508515,3T3,['LVGBD54K'],LVGBD54K1GG508515
31824,000441d8,2017,AXVH71-G001501,089,['LVGBT74K'],LVGBT74K8HG001501
31824,000441d8,2017,AXVH71-G001521,209,['LVGBT74K'],LVGBT74K3HG001521
31824,000441d8,2017,AXVH71-G001513,4X1,['LVGBT74K'],LVGBT74K4HG001513
31824,000441d8,2017,AXVH71-G001507,8W7,['LVGBT74K'],LVGBT74K9HG001507
31824,000441d8,2017,AXVH71-G001510,3R3,['LVGBT74K'],LVGBT74K9HG001510
31824,000441d8,2017,AXVH71-G001505,4U3,['LVGBT74K'],LVGBT74K5HG001505
11257,00035acc,2011,ASV50-G002001,218,['LVGBF53K'],LVGBF53K9BG002001
11257,00035acc,2011,ASV50-G002008,070,['LVGBF53K'],LVGBF53K1BG002008
11257,00035acc,2011,ASV50-G002011,1D4,['LVGBF53K'],LVGBF53K1BG002011
11257,00035acc,2012,ASV50-G010495,1G3,['LVGBF53K'],LVGBF53KXCG010495
11257,00035acc,2011,ASV50-G002018,8W1,['LVGBF53K'],LVGBF53K4BG002018
11257,00035acc,2012,ASV50-G032164,4T8,['LVGBF53K'],LVGBF53K9CG032164
11257,00035acc,2013,ASV50-G092356,3R3,['LVGBF53K'],LVGBF53K8DG092356
11261,00035e6e,2011,ASV50-G002004,218,['LVGBF51K'],LVGBF51K0BG002004
11261,00035e6e,2011,ASV50-G002032,070,['LVGBF51K'],LVGBF51K5BG002032
11261,00035e6e,2011,ASV50-G002097,1D4,['LVGBF51K'],LVGBF51K0BG002097
11261,00035e6e,2012,ASV50-G032474,1G3,['LVGBF51K'],LVGBF51K9CG032474
11261,00035e6e,2012,ASV50-G033478,8W1,['LVGBF51K'],LVGBF51K0CG033478
11261,00035e6e,2012,ASV50-G037528,4T8,['LVGBF51K'],LVGBF51K9CG037528
11261,00035e6e,2013,ASV50-G095371,3R3,['LVGBF51K'],LVGBF51K4DG095371
11258,00035fe2,2012,ASV50-G019581,218,['LVGBF54K'],LVGBF54K6CG019581
11258,00035fe2,2012,ASV50-G020604,070,['LVGBF54K'],LVGBF54K8CG020604
11258,00035fe2,2012,ASV50-G021737,1D4,['LVGBF54K'],LVGBF54KXCG021737
11258,00035fe2,2012,ASV50-G035027,1G3,['LVGBF54K'],LVGBF54K5CG035027
11258,00035fe2,2012,ASV50-G027945,4T8,['LVGBF54K'],LVGBF54K3CG027945
11258,00035fe2,2012,ASV50-G033749,8W1,['LVGBF54K'],LVGBF54K0CG033749
15147,00035acc,2013,ASV50-G070952,218,['LVGBF53K'],LVGBF53K2DG070952
15147,00035acc,2013,ASV50-G071694,070,['LVGBF53K'],LVGBF53K0DG071694
15147,00035acc,2013,ASV50-G072817,1D4,['LVGBF53K'],LVGBF53K6DG072817
15147,00035acc,2013,ASV50-G092374,3R3,['LVGBF53K'],LVGBF53KXDG092374
15147,00035acc,2013,ASV50-G076556,1G3,['LVGBF53K'],LVGBF53K2DG076556
15147,00035acc,2013,ASV50-G076521,4T8,['LVGBF53K'],LVGBF53K5DG076521
15147,00035acc,2014,ASV50-G105564,8W1,['LVGBF53K'],LVGBF53K3EG105564
3638,001ac37c,2008,NCP92-0002003,1D0,['LFMAU92A'],LFMAU92A980002003
3638,001ac37c,2008,NCP92-0002012,056,['LFMAU92A'],LFMAU92AX80002012
3638,001ac37c,2008,NCP92-0002824,3P1,['LFMAU92A'],LFMAU92A580002824
3638,001ac37c,2008,NCP92-0002018,209,['LFMAU92A'],LFMAU92A080002018
3638,001ac37c,2008,NCP92-0002002,8B6,['LFMAU92A'],LFMAU92A780002002
3638,001ac37c,2008,NCP92-0002787,586,['LFMAU92A'],LFMAU92A380002787
17200,001c1d54,2013,NSP150-0002010,040,['LFMA7E2A'],LFMA7E2A3D0002010
17200,001c1d54,2013,NSP150-0002012,1F7,['LFMA7E2A'],LFMA7E2A7D0002012
17200,001c1d54,2013,NSP150-0002014,3R3,['LFMA7E2A'],LFMA7E2A0D0002014
17200,001c1d54,2013,NSP150-0002016,9AP,['LFMA7E2A'],LFMA7E2A4D0002016
17200,001c1d54,2013,NSP150-0002008,209,['LFMA7E2A'],LFMA7E2A5D0002008
17200,001c1d54,2013,NSP150-0002025,4R8,['LFMA7E2A'],LFMA7E2A5D0002025
17200,001c1d54,2013,NSP150-0002020,8V6,['LFMA7E2A'],LFMA7E2A6D0002020
17201,001c1c9a,2013,NSP150-0002017,040,['LFMA7E6A'],LFMA7E6A3D0002017
17201,001c1c9a,2013,NSP150-0002003,1F7,['LFMA7E6A'],LFMA7E6A3D0002003
17201,001c1c9a,2013,NSP150-0002057,9AP,['LFMA7E6A'],LFMA7E6A4D0002057
17201,001c1c9a,2013,NSP150-0002160,3R3,['LFMA7E6A'],LFMA7E6A8D0002160
17201,001c1c9a,2013,NSP150-0002011,4R8,['LFMA7E6A'],LFMA7E6A2D0002011
17201,001c1c9a,2013,NSP150-0002027,209,['LFMA7E6A'],LFMA7E6A6D0002027
17201,001c1c9a,2013,NSP150-0002091,8V6,['LFMA7E6A'],LFMA7E6A4D0002091
17198,001c19b2,2013,NSP150-0002006,040,['LFMA7E2A'],LFMA7E2A1D0002006
17198,001c19b2,2013,NSP150-0002060,1F7,['LFMA7E2A'],LFMA7E2A7D0002060
17198,001c19b2,2013,NSP150-0002167,209,['LFMA7E2A'],LFMA7E2A3D0002167
17198,001c19b2,2013,NSP150-0002411,3R3,['LFMA7E2A'],LFMA7E2AXD0002411
17198,001c19b2,2013,NSP150-0003461,9AP,['LFMA7E2A'],LFMA7E2A8D0003461
17198,001c19b2,2013,NSP150-0003445,8V6,['LFMA7E2A'],LFMA7E2AXD0003445
17198,001c19b2,2013,NSP150-0002323,4R8,['LFMA7E2A'],LFMA7E2A2D0002323
17199,001c19b2,2013,NSP150-0002005,040,['LFMA7E2A'],LFMA7E2AXD0002005
17199,001c19b2,2013,NSP150-0002013,1F7,['LFMA7E2A'],LFMA7E2A9D0002013
17199,001c19b2,2013,NSP150-0002002,209,['LFMA7E2A'],LFMA7E2A4D0002002
17199,001c19b2,2013,NSP150-0002321,3R3,['LFMA7E2A'],LFMA7E2A9D0002321
17199,001c19b2,2013,NSP150-0002004,9AP,['LFMA7E2A'],LFMA7E2A8D0002004
17199,001c19b2,2013,NSP150-0002001,4R8,['LFMA7E2A'],LFMA7E2A2D0002001
17199,001c19b2,2013,NSP150-0002007,8V6,['LFMA7E2A'],LFMA7E2A3D0002007
18405,001c699e,2014,NSP151-0023663,040,['LFMA8E2A'],LFMA8E2A1E0023663
18405,001c699e,2014,NSP151-0023882,1F7,['LFMA8E2A'],LFMA8E2A2E0023882
18405,001c699e,2014,NSP151-0023883,9AP,['LFMA8E2A'],LFMA8E2A4E0023883
18405,001c699e,2014,NSP151-0023925,3R3,['LFMA8E2A'],LFMA8E2A5E0023925
18405,001c699e,2014,NSP151-0023919,209,['LFMA8E2A'],LFMA8E2AXE0023919
18405,001c699e,2014,NSP151-0023943,4R8,['LFMA8E2A'],LFMA8E2A7E0023943
18405,001c699e,2014,NSP151-0023931,8V6,['LFMA8E2A'],LFMA8E2A0E0023931
15863,001c1c9a,2013,NSP150-0002017,040,['LFMA7E6A'],LFMA7E6A3D0002017
15863,001c1c9a,2013,NSP150-0002015,1F7,['LFMA7E6A'],LFMA7E6AXD0002015
15863,001c1c9a,2013,NSP150-0002057,9AP,['LFMA7E6A'],LFMA7E6A4D0002057
15863,001c1c9a,2013,NSP150-0002160,3R3,['LFMA7E6A'],LFMA7E6A8D0002160
15863,001c1c9a,2013,NSP150-0002011,4R8,['LFMA7E6A'],LFMA7E6A2D0002011
15863,001c1c9a,2013,NSP150-0002027,209,['LFMA7E6A'],LFMA7E6A6D0002027
15863,001c1c9a,2013,NSP150-0002091,8V6,['LFMA7E6A'],LFMA7E6A4D0002091
17202,001c68e4,2013,NSP151-0002002,040,['LFMA8E6A'],LFMA8E6A5D0002002
17202,001c68e4,2013,NSP151-0002010,9AP,['LFMA8E6A'],LFMA8E6A4D0002010
17202,001c68e4,2013,NSP151-0002009,3R3,['LFMA8E6A'],LFMA8E6A8D0002009
17202,001c68e4,2013,NSP151-0002017,4R8,['LFMA8E6A'],LFMA8E6A7D0002017
17202,001c68e4,2013,NSP151-0002001,1F7,['LFMA8E6A'],LFMA8E6A3D0002001
17202,001c68e4,2013,NSP151-0002005,8V6,['LFMA8E6A'],LFMA8E6A0D0002005
17202,001c68e4,2013,NSP151-0002003,209,['LFMA8E6A'],LFMA8E6A7D0002003
18404,001c65fc,2014,NSP151-0023886,040,['LFMA8E2A'],LFMA8E2AXE0023886
18404,001c65fc,2014,NSP151-0023662,1F7,['LFMA8E2A'],LFMA8E2AXE0023662
18404,001c65fc,2014,NSP151-0023885,209,['LFMA8E2A'],LFMA8E2A8E0023885
18404,001c65fc,2014,NSP151-0023934,9AP,['LFMA8E2A'],LFMA8E2A6E0023934
18404,001c65fc,2014,NSP151-0024009,3R3,['LFMA8E2A'],LFMA8E2A9E0024009
18404,001c65fc,2014,NSP151-0023976,8V6,['LFMA8E2A'],LFMA8E2A0E0023976
18404,001c65fc,2014,NSP151-0024070,4R8,['LFMA8E2A'],LFMA8E2A1E0024070
17143,001c63ce,2013,NSP151-0002015,040,['LFMA8E6A'],LFMA8E6A3D0002015
17143,001c63ce,2013,NSP151-0002062,1F7,['LFMA8E6A'],LFMA8E6A1D0002062
17143,001c63ce,2013,NSP151-0002022,209,['LFMA8E6A'],LFMA8E6A0D0002022
17143,001c63ce,2013,NSP151-0003251,9AP,['LFMA8E6A'],LFMA8E6A9D0003251
17143,001c63ce,2013,NSP151-0003254,4R8,['LFMA8E6A'],LFMA8E6A4D0003254
